covidtrialID,sponsorID
NCT04369794,sponsor_2344
NCT04369794,sponsor_976
NCT04369794,sponsor_2345
NCT04369794,sponsor_2346
NCT04369794,sponsor_175
NCT04369794,sponsor_2347
NCT04369794,sponsor_1433
NCT04369794,sponsor_2348
NCT04369794,sponsor_2349
NCT04352946,sponsor_2350
NCT04366778,sponsor_875
NCT04384926,sponsor_1625
NCT04379258,sponsor_550
NCT04379258,sponsor_2351
NCT04379258,sponsor_749
NCT04379258,sponsor_2352
NCT04379258,sponsor_1436
NCT04379258,sponsor_2353
NCT04379258,sponsor_2354
NCT04379258,sponsor_1224
NCT04379258,sponsor_2355
NCT04379258,sponsor_2356
NCT04379258,sponsor_2357
NCT04379258,sponsor_1996
NCT04379258,sponsor_704
NCT04379258,sponsor_2017
NCT04379258,sponsor_1133
NCT04355611,sponsor_2
NCT04551690,sponsor_2358
NCT04394026,sponsor_2359
NCT04394026,sponsor_838
NCT04519320,sponsor_2360
NCT04344210,sponsor_975
NCT04376905,sponsor_383
NCT04386070,sponsor_1625
NCT04386070,sponsor_2361
NCT04386070,sponsor_2362
NCT04386070,sponsor_2363
NCT04386070,sponsor_2364
NCT04386070,sponsor_2365
NCT04386070,sponsor_2366
NCT04386070,sponsor_2367
NCT04386070,sponsor_444
NCT04386070,sponsor_172
NCT04386070,sponsor_863
NCT04472078,sponsor_1239
NCT04472078,sponsor_2368
NCT04472078,sponsor_2369
NCT04353154,sponsor_2370
NCT04397172,sponsor_1792
NCT04394078,sponsor_2072
NCT04394078,sponsor_2371
NCT04397835,sponsor_223
NCT04384445,sponsor_2372
NCT04497441,sponsor_52
NCT04408235,sponsor_2373
NCT04401449,sponsor_97
NCT04405934,sponsor_947
NCT04405934,sponsor_836
NCT04335786,sponsor_449
NCT04402918,sponsor_2360
NCT04351399,sponsor_915
NCT04331613,sponsor_2374
NCT04331613,sponsor_1226
NCT04407169,sponsor_579
NCT04420676,sponsor_1208
NCT04479163,sponsor_2375
NCT04462367,sponsor_2376
NCT04453566,sponsor_2377
NCT04453566,sponsor_2378
NCT04409184,sponsor_36
NCT04409184,sponsor_2379
NCT04346810,sponsor_1185
NCT04346810,sponsor_2380
NCT04346810,sponsor_2381
NCT04346810,sponsor_2382
NCT04477902,sponsor_2383
NCT04456010,sponsor_383
NCT04310865,sponsor_2384
NCT04310865,sponsor_2385
NCT04310865,sponsor_2386
NCT04310865,sponsor_2387
NCT04310865,sponsor_2388
NCT04310865,sponsor_2389
NCT04310865,sponsor_2286
NCT04359862,sponsor_2390
NCT04536350,sponsor_2391
NCT04536350,sponsor_2392
NCT04351789,sponsor_2393
NCT04476667,sponsor_2394
NCT04476667,sponsor_2395
NCT04392232,sponsor_2396
NCT04451577,sponsor_172
NCT04487171,sponsor_910
NCT04487171,sponsor_2397
NCT04487171,sponsor_2398
NCT04487171,sponsor_2399
NCT04362150,sponsor_735
NCT04466683,sponsor_670
NCT04466683,sponsor_2400
NCT04474236,sponsor_223
NCT04378842,sponsor_915
NCT04319445,sponsor_736
NCT04361448,sponsor_145
NCT04511429,sponsor_200
NCT04511429,sponsor_2401
NCT04511429,sponsor_2402
NCT04511429,sponsor_2403
NCT04357496,sponsor_2404
NCT04459351,sponsor_1075
NCT04374656,sponsor_3
NCT04508959,sponsor_379
NCT04508959,sponsor_458
NCT04508959,sponsor_2405
NCT04508959,sponsor_2406
NCT04508959,sponsor_2407
NCT04508959,sponsor_2408
NCT04508959,sponsor_372
NCT04508959,sponsor_1356
NCT04324021,sponsor_2409
NCT04365530,sponsor_1560
NCT04517123,sponsor_3
NCT04517123,sponsor_381
NCT04517123,sponsor_2410
NCT04517123,sponsor_1637
NCT04517123,sponsor_474
NCT04517123,sponsor_2411
NCT04517123,sponsor_2412
NCT04343261,sponsor_2413
NCT04407273,sponsor_2414
NCT04314232,sponsor_1849
NCT04382469,sponsor_887
NCT04365322,sponsor_2360
NCT04468009,sponsor_1643
NCT04371393,sponsor_860
NCT04371393,sponsor_2415
NCT04508439,sponsor_1124
NCT04551911,sponsor_2416
NCT04492501,sponsor_1673
NCT04492501,sponsor_1674
NCT04425759,sponsor_2169
NCT04527614,sponsor_825
NCT04527614,sponsor_2417
NCT04527614,sponsor_1467
NCT04527614,sponsor_226
NCT04419025,sponsor_2418
NCT04556864,sponsor_2419
NCT04556864,sponsor_2420
NCT04556864,sponsor_2028
NCT04323761,sponsor_715
NCT04363268,sponsor_2421
NCT04363268,sponsor_2422
NCT04363268,sponsor_2423
NCT04363268,sponsor_2424
NCT04363268,sponsor_2425
NCT04335773,sponsor_1849
NCT04335773,sponsor_1852
NCT04335773,sponsor_2166
NCT04335773,sponsor_1851
NCT04335773,sponsor_2426
NCT04335773,sponsor_2427
NCT04335773,sponsor_1281
NCT04335773,sponsor_1985
NCT04335773,sponsor_2428
NCT04335773,sponsor_2429
NCT04335773,sponsor_2164
NCT04335773,sponsor_2430
NCT04335773,sponsor_2431
NCT04335773,sponsor_2432
NCT04335773,sponsor_1003
NCT04335773,sponsor_2433
NCT04366934,sponsor_293
NCT04366934,sponsor_2434
NCT04524156,sponsor_2435
NCT04373824,sponsor_476
NCT04558476,sponsor_2436
NCT04558476,sponsor_2437
NCT04549636,sponsor_379
NCT04549636,sponsor_2438
NCT04549636,sponsor_2439
NCT04355442,sponsor_383
NCT04355442,sponsor_2440
NCT04355442,sponsor_2441
NCT04355442,sponsor_2442
NCT04355442,sponsor_2443
NCT04355442,sponsor_2444
NCT04355442,sponsor_2445
NCT04355442,sponsor_2446
NCT04355442,sponsor_2447
NCT04355442,sponsor_2448
NCT04444687,sponsor_552
NCT04520880,sponsor_2449
NCT04520880,sponsor_2450
NCT04520880,sponsor_2451
NCT04441372,sponsor_2452
NCT04441372,sponsor_2453
NCT04441372,sponsor_802
NCT04441372,sponsor_2454
NCT04472793,sponsor_1046
NCT04319731,sponsor_277
NCT04389580,sponsor_218
NCT04357106,sponsor_2455
NCT04357106,sponsor_2456
NCT04338009,sponsor_528
NCT04338009,sponsor_2457
NCT04338009,sponsor_2458
NCT04338009,sponsor_2459
NCT04338009,sponsor_2460
NCT04338009,sponsor_2461
NCT04334265,sponsor_4
NCT04334148,sponsor_2462
NCT04334148,sponsor_143
NCT04334148,sponsor_381
NCT04333589,sponsor_4
NCT04334967,sponsor_2463
NCT04334967,sponsor_2464
NCT04334967,sponsor_2465
NCT04311398,sponsor_2466
NCT04310228,sponsor_4
NCT04302519,sponsor_2467
NCT04295551,sponsor_2468
NCT04321928,sponsor_894
NCT04471519,sponsor_2469
NCT04471519,sponsor_2470
NCT04537130,sponsor_2471
NCT04537130,sponsor_2472
NCT04537130,sponsor_2473
NCT04456088,sponsor_2474
NCT04355429,sponsor_2
NCT04441710,sponsor_875
NCT04385147,sponsor_79
NCT04385147,sponsor_1941
NCT04385147,sponsor_2475
NCT04403685,sponsor_2476
NCT04403685,sponsor_201
NCT04403685,sponsor_178
NCT04403685,sponsor_177
NCT04403685,sponsor_364
NCT04403685,sponsor_367
NCT04403685,sponsor_366
NCT04403685,sponsor_1561
NCT04403685,sponsor_1433
NCT04363450,sponsor_2477
NCT04363450,sponsor_2478
NCT04363450,sponsor_2479
NCT04432948,sponsor_2480
NCT04357769,sponsor_2481
NCT04528888,sponsor_2482
NCT04528888,sponsor_120
NCT04542512,sponsor_2483
NCT04366167,sponsor_2484
NCT04366167,sponsor_570
NCT04452565,sponsor_2485
NCT04414241,sponsor_140
NCT04386512,sponsor_341
NCT04368143,sponsor_1467
NCT04368143,sponsor_147
NCT04401033,sponsor_322
NCT04370015,sponsor_95
NCT04463758,sponsor_2
NCT04463758,sponsor_2486
NCT04530604,sponsor_2487
NCT04530604,sponsor_2488
NCT04530604,sponsor_99
NCT04400877,sponsor_2489
NCT04346160,sponsor_2490
NCT04397848,sponsor_530
NCT04397848,sponsor_2282
NCT04397848,sponsor_375
NCT04397848,sponsor_624
NCT04435457,sponsor_371
NCT04327505,sponsor_198
NCT04327505,sponsor_2491
NCT04327505,sponsor_539
NCT04327505,sponsor_2492
NCT04327505,sponsor_2493
NCT04327505,sponsor_2494
NCT04538456,sponsor_2495
NCT04384887,sponsor_525
NCT04384887,sponsor_2496
NCT04384887,sponsor_2497
NCT04384887,sponsor_2498
NCT04397497,sponsor_2499
NCT04360538,sponsor_101
NCT04515199,sponsor_62
NCT04448418,sponsor_2500
NCT04491214,sponsor_360
NCT04524234,sponsor_965
NCT04340921,sponsor_2484
NCT04340921,sponsor_570
NCT04386551,sponsor_910
NCT04401111,sponsor_898
NCT04395599,sponsor_915
NCT04376476,sponsor_875
NCT04378452,sponsor_1932
NCT04378452,sponsor_2501
NCT04378452,sponsor_2502
NCT04270383,sponsor_2503
NCT04270383,sponsor_2504
NCT04270383,sponsor_2505
NCT04270383,sponsor_2506
NCT04270383,sponsor_2507
NCT04270383,sponsor_2508
NCT04270383,sponsor_2509
NCT04270383,sponsor_2510
NCT04270383,sponsor_2511
NCT04270383,sponsor_2512
NCT04270383,sponsor_2513
NCT04270383,sponsor_2514
NCT04270383,sponsor_2515
NCT04270383,sponsor_2516
NCT04270383,sponsor_2517
NCT04270383,sponsor_2518
NCT04270383,sponsor_2519
NCT04270383,sponsor_2520
NCT04270383,sponsor_2192
NCT04270383,sponsor_2521
NCT04270383,sponsor_2522
NCT04270383,sponsor_2523
NCT04270383,sponsor_816
NCT04411459,sponsor_2524
NCT04411459,sponsor_2525
NCT04402229,sponsor_341
NCT04494776,sponsor_2526
NCT04494776,sponsor_2527
NCT04336215,sponsor_1113
NCT04425382,sponsor_600
NCT04434144,sponsor_2528
NCT04445259,sponsor_1054
NCT04445259,sponsor_259
NCT04382534,sponsor_2529
NCT04390516,sponsor_274
NCT04420364,sponsor_258
NCT04402879,sponsor_168
NCT04402879,sponsor_166
NCT04362267,sponsor_915
NCT04362267,sponsor_2314
NCT04378881,sponsor_2530
NCT04378881,sponsor_2531
NCT04393727,sponsor_1770
NCT04346277,sponsor_1367
NCT04452604,sponsor_1520
NCT04452604,sponsor_2532
NCT04452604,sponsor_2533
NCT04498507,sponsor_2436
NCT04446429,sponsor_1804
NCT04539834,sponsor_439
NCT04359836,sponsor_2151
NCT04344327,sponsor_2534
NCT04344327,sponsor_842
NCT04320511,sponsor_1531
NCT04459364,sponsor_2535
NCT04425317,sponsor_2536
NCT04460469,sponsor_62
NCT04366856,sponsor_2
NCT04359290,sponsor_2537
NCT04332991,sponsor_66
NCT04332991,sponsor_473
NCT04334954,sponsor_270
NCT04334954,sponsor_97
NCT04433364,sponsor_965
NCT04374110,sponsor_2538
NCT04381923,sponsor_528
NCT04466306,sponsor_2539
NCT04466306,sponsor_1046
NCT04466306,sponsor_2540
NCT04466306,sponsor_1192
NCT04488510,sponsor_1560
NCT04488510,sponsor_1729
NCT04517136,sponsor_153
NCT04395911,sponsor_2019
NCT04396353,sponsor_173
NCT04345289,sponsor_2541
NCT04345289,sponsor_495
NCT04366089,sponsor_2542
NCT04366089,sponsor_2543
NCT04298060,sponsor_112
NCT04348864,sponsor_2544
NCT04546737,sponsor_910
NCT04352517,sponsor_2545
NCT04412395,sponsor_2231
NCT04412395,sponsor_2546
NCT04340050,sponsor_101
NCT04452695,sponsor_258
NCT04367857,sponsor_105
NCT04442087,sponsor_2
NCT04507230,sponsor_106
NCT04357275,sponsor_210
NCT04352699,sponsor_898
NCT04430049,sponsor_795
NCT04359914,sponsor_2547
NCT04359914,sponsor_781
NCT04359914,sponsor_947
NCT04350281,sponsor_188
NCT04363827,sponsor_1255
NCT04363827,sponsor_2548
NCT04402957,sponsor_2549
NCT04374370,sponsor_2550
NCT04343651,sponsor_2551
NCT04336787,sponsor_2552
NCT04336787,sponsor_2553
NCT04398277,sponsor_2554
NCT04285190,sponsor_2555
NCT04443673,sponsor_279
NCT04456426,sponsor_2556
NCT04456426,sponsor_2557
NCT04456426,sponsor_2558
NCT04456426,sponsor_2559
NCT04456426,sponsor_2560
NCT04517162,sponsor_2561
NCT04517162,sponsor_278
NCT04453852,sponsor_2562
NCT04453852,sponsor_2563
NCT04324528,sponsor_1885
NCT04324528,sponsor_1421
NCT04384380,sponsor_2564
NCT04384380,sponsor_2565
NCT04384380,sponsor_2566
NCT04384380,sponsor_2567
NCT04384380,sponsor_2568
NCT04508933,sponsor_2553
NCT04325048,sponsor_2569
NCT04324606,sponsor_445
NCT04371601,sponsor_2570
NCT04498065,sponsor_1582
NCT04397692,sponsor_2474
NCT04412460,sponsor_202
NCT04344379,sponsor_2
NCT04349618,sponsor_875
NCT04385121,sponsor_360
NCT04366908,sponsor_2245
NCT04366908,sponsor_2571
NCT04366908,sponsor_2572
NCT04366908,sponsor_2573
NCT04378686,sponsor_1629
NCT04347239,sponsor_2551
NCT04344912,sponsor_2
NCT04344912,sponsor_2574
NCT04381377,sponsor_2234
NCT04522128,sponsor_513
NCT04368897,sponsor_1804
NCT04368897,sponsor_1436
NCT04362956,sponsor_2375
NCT04426305,sponsor_1152
NCT04425213,sponsor_579
NCT04397237,sponsor_2575
NCT04397237,sponsor_2576
NCT04397237,sponsor_2577
NCT04397237,sponsor_2578
NCT04397237,sponsor_947
NCT04397237,sponsor_2579
NCT04397237,sponsor_2580
NCT04443257,sponsor_383
NCT04409873,sponsor_735
NCT04384029,sponsor_2581
NCT04384029,sponsor_15
NCT04355962,sponsor_210
NCT04355962,sponsor_2582
NCT04355962,sponsor_2583
NCT04558125,sponsor_1026
NCT04339634,sponsor_2530
NCT04356950,sponsor_216
NCT04455451,sponsor_202
NCT04356443,sponsor_66
NCT04446169,sponsor_2584
NCT04446169,sponsor_2585
NCT04385771,sponsor_1885
NCT04385771,sponsor_2586
NCT04385771,sponsor_781
NCT04385771,sponsor_2587
NCT04385771,sponsor_2588
NCT04385771,sponsor_2589
NCT04385771,sponsor_2590
NCT04385771,sponsor_2591
NCT04385771,sponsor_1421
NCT04508075,sponsor_2592
NCT04508075,sponsor_2593
NCT04508075,sponsor_2594
NCT04508075,sponsor_719
NCT04497454,sponsor_173
NCT04497454,sponsor_648
NCT04403100,sponsor_2595
NCT04403100,sponsor_2596
NCT04403100,sponsor_2597
NCT04321096,sponsor_535
NCT04363463,sponsor_1935
NCT04468802,sponsor_525
NCT04354818,sponsor_1161
NCT04354818,sponsor_2598
NCT04354818,sponsor_2599
NCT04354818,sponsor_2600
NCT04354818,sponsor_2601
NCT04354818,sponsor_2602
NCT04354818,sponsor_2603
NCT04354818,sponsor_2604
NCT04354818,sponsor_1987
NCT04354818,sponsor_715
NCT04354818,sponsor_2605
NCT04354818,sponsor_2606
NCT04354818,sponsor_2607
NCT04354818,sponsor_2608
NCT04354818,sponsor_2609
NCT04376814,sponsor_601
NCT04382495,sponsor_2610
NCT04382495,sponsor_144
NCT04392401,sponsor_875
NCT04392401,sponsor_213
NCT04407156,sponsor_2611
NCT04523571,sponsor_1077
NCT04523571,sponsor_2612
NCT04523571,sponsor_876
NCT04373291,sponsor_1095
NCT04373291,sponsor_308
NCT04346602,sponsor_2613
NCT04486729,sponsor_2614
NCT04369989,sponsor_2615
NCT04385251,sponsor_100
NCT04385251,sponsor_6
NCT04385251,sponsor_270
NCT04491227,sponsor_539
NCT04360707,sponsor_360
NCT04402983,sponsor_1238
NCT04434417,sponsor_1612
NCT04434417,sponsor_2616
NCT04434417,sponsor_2617
NCT04434417,sponsor_2618
NCT04434417,sponsor_1015
NCT04351139,sponsor_875
NCT04431856,sponsor_1637
NCT04395794,sponsor_2619
NCT04552379,sponsor_1696
NCT04552379,sponsor_2319
NCT04332380,sponsor_2620
NCT04332380,sponsor_2621
NCT04332380,sponsor_2622
NCT04332380,sponsor_565
NCT04449978,sponsor_1192
NCT04449978,sponsor_299
NCT04358380,sponsor_2623
NCT04375774,sponsor_212
NCT04442230,sponsor_2624
NCT04380961,sponsor_2625
NCT04268537,sponsor_1691
NCT04363840,sponsor_2477
NCT04448756,sponsor_2626
NCT04448756,sponsor_2627
NCT04448756,sponsor_2628
NCT04544878,sponsor_2629
NCT04503525,sponsor_2630
NCT04349098,sponsor_2631
NCT04499378,sponsor_2321
NCT04499378,sponsor_919
NCT04492410,sponsor_2632
NCT04407182,sponsor_2633
NCT04393233,sponsor_2334
NCT04407923,sponsor_2334
NCT04408326,sponsor_1054
NCT04408326,sponsor_1698
NCT04408326,sponsor_2634
NCT04408326,sponsor_2635
NCT04410718,sponsor_2636
NCT04355052,sponsor_673
NCT04407221,sponsor_2637
NCT04467918,sponsor_110
NCT04467918,sponsor_976
NCT04467918,sponsor_1044
NCT04332666,sponsor_2435
NCT04332666,sponsor_2638
NCT04373005,sponsor_530
NCT04373733,sponsor_1075
NCT04373733,sponsor_2639
NCT04373733,sponsor_2640
NCT04373733,sponsor_74
NCT04373733,sponsor_1629
NCT04431869,sponsor_253
NCT04334928,sponsor_2641
NCT04334928,sponsor_2642
NCT04355676,sponsor_2631
NCT04402853,sponsor_1537
NCT04437823,sponsor_2643
NCT04437823,sponsor_3
NCT04378582,sponsor_173
NCT04517630,sponsor_279
NCT04363333,sponsor_1193
NCT04363333,sponsor_2644
NCT04447781,sponsor_2645
NCT04447781,sponsor_2646
NCT04447781,sponsor_2647
NCT04388514,sponsor_2648
NCT04388514,sponsor_2649
NCT04388514,sponsor_2650
NCT04388514,sponsor_2651
NCT04388514,sponsor_2652
NCT04388514,sponsor_2653
NCT04388514,sponsor_2654
NCT04388514,sponsor_2655
NCT04388514,sponsor_2656
NCT04407260,sponsor_113
NCT04330495,sponsor_1571
NCT04357639,sponsor_797
NCT04357639,sponsor_2657
NCT04399252,sponsor_381
NCT04365881,sponsor_324
NCT04365881,sponsor_325
NCT04353128,sponsor_2016
NCT04459702,sponsor_2151
NCT04459702,sponsor_2658
NCT04339881,sponsor_2
NCT04525820,sponsor_2391
NCT04525820,sponsor_2392
NCT04329533,sponsor_1557
NCT04323787,sponsor_402
NCT04323787,sponsor_2659
NCT04323787,sponsor_491
NCT04374786,sponsor_1557
NCT04494386,sponsor_2660
NCT04473183,sponsor_100
NCT04397588,sponsor_917
NCT04511962,sponsor_2661
NCT04389996,sponsor_2662
NCT04332835,sponsor_2620
NCT04332835,sponsor_565
NCT04332835,sponsor_2621
NCT04332835,sponsor_2663
NCT04419623,sponsor_2664
NCT04375410,sponsor_2665
NCT04375410,sponsor_1620
NCT04396210,sponsor_447
NCT04413968,sponsor_2
NCT04352556,sponsor_2666
NCT04532411,sponsor_66
NCT04506515,sponsor_2667
NCT04367363,sponsor_2668
NCT04367363,sponsor_2669
NCT04441814,sponsor_2670
NCT04441814,sponsor_1814
NCT04441814,sponsor_1014
NCT04441814,sponsor_1020
NCT04535167,sponsor_215
NCT04376840,sponsor_2671
NCT04414319,sponsor_2672
NCT04374565,sponsor_1427
NCT04334876,sponsor_1578
NCT04433546,sponsor_2673
NCT04354779,sponsor_2674
NCT04354779,sponsor_2675
NCT04438954,sponsor_2676
NCT04361461,sponsor_2677
NCT04361461,sponsor_1433
NCT04374617,sponsor_807
NCT04306705,sponsor_80
NCT04306705,sponsor_2678
NCT04306705,sponsor_1156
NCT04306705,sponsor_2679
NCT04372056,sponsor_1003
NCT04416399,sponsor_445
NCT04312100,sponsor_87
NCT04478071,sponsor_1842
NCT04478071,sponsor_2680
NCT04408222,sponsor_105
NCT04337424,sponsor_383
NCT04337424,sponsor_2681
NCT04337424,sponsor_2682
NCT04491201,sponsor_2683
NCT04491201,sponsor_792
NCT04395716,sponsor_2151
NCT04395716,sponsor_2684
NCT04542083,sponsor_383
NCT04312009,sponsor_100
NCT04312009,sponsor_992
NCT04368793,sponsor_2506
NCT04368793,sponsor_2685
NCT04368793,sponsor_2679
NCT04368793,sponsor_785
NCT04368793,sponsor_2686
NCT04370119,sponsor_2687
NCT04370119,sponsor_2688
NCT04370119,sponsor_2689
NCT04381936,sponsor_445
NCT04381936,sponsor_2690
NCT04381936,sponsor_2691
NCT04381936,sponsor_2692
NCT04381936,sponsor_992
NCT04381936,sponsor_2693
NCT04381936,sponsor_2694
NCT04381936,sponsor_2695
NCT04381936,sponsor_2696
NCT04335084,sponsor_2151
NCT04335084,sponsor_2152
NCT04411511,sponsor_1875
NCT04353609,sponsor_915
NCT04353609,sponsor_2697
NCT04442152,sponsor_2698
NCT04442152,sponsor_2699
NCT04442152,sponsor_2700
NCT04315948,sponsor_842
NCT04311177,sponsor_100
NCT04311177,sponsor_2701
NCT04405739,sponsor_2022
NCT04459403,sponsor_62
NCT04459403,sponsor_1772
NCT04459403,sponsor_2702
NCT04422977,sponsor_2703
NCT04313946,sponsor_2704
NCT04313946,sponsor_2705
NCT04313946,sponsor_2706
NCT04313946,sponsor_2707
NCT04356833,sponsor_947
NCT04559113,sponsor_1737
NCT04361474,sponsor_1225
NCT04361474,sponsor_2708
NCT03944447,sponsor_2709
NCT03944447,sponsor_2710
NCT04337788,sponsor_1269
NCT04447404,sponsor_2711
NCT04377581,sponsor_1215
NCT04377581,sponsor_2712
NCT04377581,sponsor_2713
NCT04377581,sponsor_2714
NCT04377581,sponsor_2715
NCT04531774,sponsor_2716
NCT04531774,sponsor_1985
NCT04531774,sponsor_210
NCT04411784,sponsor_2661
NCT04474249,sponsor_1291
NCT04474249,sponsor_967
NCT04496076,sponsor_474
NCT04261426,sponsor_792
NCT04261426,sponsor_2717
NCT04482686,sponsor_2151
NCT04482686,sponsor_2718
NCT04323839,sponsor_735
NCT04323839,sponsor_271
NCT04410263,sponsor_210
NCT04546776,sponsor_2719
NCT04546776,sponsor_2720
NCT04340466,sponsor_216
NCT04255017,sponsor_80
NCT04547114,sponsor_2721
NCT04367870,sponsor_2722
NCT04322565,sponsor_1687
NCT04254874,sponsor_80
NCT04332016,sponsor_362
NCT04519398,sponsor_2707
NCT04402060,sponsor_2723
NCT04407598,sponsor_832
NCT04407598,sponsor_1404
NCT04540185,sponsor_2485
NCT04540185,sponsor_2724
NCT04386083,sponsor_273
NCT04386083,sponsor_2725
NCT04386083,sponsor_2726
NCT04386083,sponsor_2727
NCT04386083,sponsor_2728
NCT04386083,sponsor_2729
NCT04386083,sponsor_2730
NCT04386083,sponsor_2731
NCT04386083,sponsor_2732
NCT04386083,sponsor_2733
NCT04386083,sponsor_2734
NCT04386083,sponsor_2735
NCT04386083,sponsor_2736
NCT04386083,sponsor_2737
NCT04386083,sponsor_2738
NCT04386083,sponsor_2739
NCT04386083,sponsor_2740
NCT04386083,sponsor_2741
NCT04386083,sponsor_2742
NCT04386083,sponsor_2743
NCT04386083,sponsor_2744
NCT04386083,sponsor_2745
NCT04386083,sponsor_2746
NCT04386083,sponsor_2747
NCT04386083,sponsor_2748
NCT04386083,sponsor_2749
NCT04386083,sponsor_2750
NCT04386083,sponsor_2751
NCT04386083,sponsor_2752
NCT04386083,sponsor_2753
NCT04386083,sponsor_2754
NCT04386083,sponsor_2755
NCT04386083,sponsor_2756
NCT04386083,sponsor_2757
NCT04386083,sponsor_2758
NCT04386083,sponsor_2759
NCT04386083,sponsor_2760
NCT04388657,sponsor_2761
NCT04388657,sponsor_2762
NCT04548531,sponsor_66
NCT04548531,sponsor_143
NCT04409535,sponsor_694
NCT04445428,sponsor_1095
NCT04325412,sponsor_689
NCT04360096,sponsor_2254
NCT04371978,sponsor_693
NCT04422587,sponsor_223
NCT04357340,sponsor_1219
NCT04410471,sponsor_2763
NCT04410471,sponsor_1996
NCT04316949,sponsor_2548
NCT04371328,sponsor_223
NCT04449783,sponsor_2764
NCT04385238,sponsor_2226
NCT04385238,sponsor_67
NCT04426266,sponsor_1066
NCT04363632,sponsor_1776
NCT04413058,sponsor_2765
NCT04370834,sponsor_292
NCT04465552,sponsor_2766
NCT04407117,sponsor_2767
NCT04407117,sponsor_494
NCT04378595,sponsor_2768
NCT04341935,sponsor_1637
NCT04348929,sponsor_579
NCT04492384,sponsor_2769
NCT04399967,sponsor_188
NCT04399967,sponsor_2770
NCT04414371,sponsor_1113
NCT04414371,sponsor_259
NCT04343053,sponsor_2771
NCT04391140,sponsor_807
NCT04353401,sponsor_2772
NCT04522986,sponsor_2773
NCT04329195,sponsor_2
NCT04329195,sponsor_2774
NCT04385576,sponsor_42
NCT04438967,sponsor_2775
NCT04438967,sponsor_3
NCT04438967,sponsor_474
NCT04261270,sponsor_80
NCT04379063,sponsor_2776
NCT04379063,sponsor_181
NCT04357938,sponsor_2777
NCT04421664,sponsor_890
NCT04421664,sponsor_1369
NCT04421664,sponsor_167
NCT04421664,sponsor_888
NCT04421664,sponsor_379
NCT04421664,sponsor_329
NCT04421664,sponsor_2778
NCT04421664,sponsor_100
NCT04547218,sponsor_42
NCT04466982,sponsor_405
NCT04466982,sponsor_2144
NCT04466982,sponsor_2779
NCT04558450,sponsor_2
NCT04558450,sponsor_2780
NCT04558450,sponsor_842
NCT04360863,sponsor_188
NCT04332042,sponsor_865
NCT04368637,sponsor_2781
NCT04342169,sponsor_277
NCT04454606,sponsor_2782
NCT04337190,sponsor_1052
NCT04427280,sponsor_2783
NCT04427280,sponsor_503
NCT04427280,sponsor_2784
NCT04427280,sponsor_2785
NCT04427280,sponsor_2786
NCT04359810,sponsor_2787
NCT04359810,sponsor_2788
NCT04359810,sponsor_105
NCT04382196,sponsor_447
NCT04321616,sponsor_1003
NCT04316728,sponsor_2789
NCT04316728,sponsor_2790
NCT04438629,sponsor_1321
NCT04392778,sponsor_2791
NCT04392778,sponsor_2277
NCT04392778,sponsor_2792
NCT04392778,sponsor_2793
NCT04410432,sponsor_1582
NCT04382547,sponsor_2794
NCT04382547,sponsor_2795
NCT04327349,sponsor_2796
NCT04373135,sponsor_271
NCT04339387,sponsor_258
NCT04358640,sponsor_216
NCT04357730,sponsor_2797
NCT04357730,sponsor_803
NCT04357730,sponsor_253
NCT04357730,sponsor_2798
NCT04357730,sponsor_484
NCT04357730,sponsor_2799
NCT04357730,sponsor_2800
NCT04357730,sponsor_2801
NCT04357730,sponsor_1637
NCT04357730,sponsor_2802
NCT04357730,sponsor_2803
NCT04473898,sponsor_2804
NCT04365101,sponsor_2805
NCT04365101,sponsor_2806
NCT04365101,sponsor_2807
NCT04365101,sponsor_1174
NCT04531735,sponsor_2808
NCT04328129,sponsor_293
NCT04328129,sponsor_2091
NCT04328129,sponsor_2809
NCT04263402,sponsor_80
NCT04407208,sponsor_2810
NCT04407208,sponsor_2811
NCT04407208,sponsor_2812
NCT04516668,sponsor_2
NCT04468958,sponsor_1047
NCT04468958,sponsor_2813
NCT04468958,sponsor_1049
NCT04453371,sponsor_2814
NCT04453371,sponsor_2815
NCT04444700,sponsor_173
NCT04444700,sponsor_299
NCT04444700,sponsor_589
NCT04366752,sponsor_910
NCT04542330,sponsor_1095
NCT04542330,sponsor_2816
NCT04542330,sponsor_2662
NCT04542330,sponsor_2817
NCT04382131,sponsor_444
NCT04437901,sponsor_697
NCT04437901,sponsor_1316
NCT04437901,sponsor_138
NCT04437901,sponsor_2054
NCT04437901,sponsor_147
NCT04437901,sponsor_2818
NCT04437901,sponsor_2819
NCT04366817,sponsor_2
NCT04468217,sponsor_2820
NCT04429555,sponsor_2821
NCT04511923,sponsor_2303
NCT04400838,sponsor_445
NCT04379453,sponsor_178
NCT04541680,sponsor_2
NCT04541680,sponsor_1773
NCT04367077,sponsor_2822
NCT04394377,sponsor_1561
NCT04394377,sponsor_178
NCT04394377,sponsor_201
NCT04394377,sponsor_177
NCT04394377,sponsor_366
NCT04394377,sponsor_364
NCT04394377,sponsor_2476
NCT04394377,sponsor_367
NCT04415073,sponsor_2823
NCT04333368,sponsor_2
NCT04439006,sponsor_2824
NCT04439006,sponsor_292
NCT04439006,sponsor_2825
NCT04439006,sponsor_670
NCT04341480,sponsor_80
NCT03042143,sponsor_2826
NCT03042143,sponsor_573
NCT03042143,sponsor_2827
