covidtrialID,drugOMOPID
NCT04372082,46234437
NCT04372082,19063575
NCT04372082,1338005
NCT04372082,1346823
NCT04372082,1307046
NCT04372082,1314577
NCT04401579,19052489
NCT04401579,4325686
NCT04401579,19117912
NCT04401579,4253601
NCT04401579,40485444
NCT04401579,43531866
NCT04401579,44818461
NCT04401579,40171288
NCT04401579,35919278
NCT04401579,1186087
NCT04401579,37397341
NCT04401579,1314273
NCT04401579,724049
NCT04401579,4242843
NCT04401579,1551099
NCT04401579,429709
NCT04402957,4203757
NCT04402957,35807195
NCT04402957,4253598
NCT04402957,45768802
NCT04402957,4253598
NCT04402957,35807404
NCT04402957,320651
NCT04402957,45883741
NCT04402957,43009071
NCT04402957,939259
NCT04402957,1196677
NCT04402957,1397141
NCT04411680,19006871
NCT04411680,4314777
NCT04411680,37396891
NCT04411680,1308432
NCT04349228,1777087
NCT04349228,406166
NCT04349228,37044116
NCT04349228,1792515
NCT04333225,1326303
NCT04333225,19000498
NCT04333225,1305058
NCT04333225,19010482
NCT04333225,1750461
NCT04333225,21600047
NCT04333225,984801
NCT04333225,997276
NCT04333225,1717327
NCT04333225,4588466
NCT04333225,443603
NCT04333225,4094188
NCT04333225,21604389
NCT04333225,4006168
NCT04333225,4169772
NCT04333225,35807354
NCT04333225,4293916
NCT04333225,171724
NCT04333225,46285248
NCT04333225,35806052
NCT04333225,717136
NCT04333225,75974
NCT04333225,1436678
NCT04333225,4008859
NCT04354441,1777087
NCT04400019,38003203
NCT04400019,19037833
NCT04400019,100056
NCT04400019,135031
NCT04400019,19135791
NCT04400019,1351461
NCT04400019,1309944
NCT04400019,135486
NCT04400019,1370109
NCT04400019,1734104
NCT04400019,17505
NCT04400019,174694
NCT04400019,1797513
NCT04400019,4256634
NCT04400019,766529
NCT04400019,794852
NCT04400019,74579
NCT04400019,21604686
NCT04400019,797617
NCT04400019,715939
NCT04400019,19136626
NCT04400019,21604803
NCT04400019,715997
NCT04331808,40171288
NCT04345692,1777087
NCT04346797,3580636
NCT04346797,19080458
NCT04346797,356115
NCT04383574,4242843
NCT04383574,4273629
NCT04383574,4165029
NCT04383574,413266
NCT04383574,35807195
NCT04389385,1912789
NCT04389385,3186744
NCT04344431,19025274
NCT04332835,4046792
NCT04332835,4008249
NCT04348474,1777087
NCT04348474,1792515
NCT04381364,21601607
NCT04381364,1748921
NCT04381364,1715472
NCT04381364,902938
NCT04381364,2008243
NCT04315896,1777087
NCT04315896,1792515
NCT04425837,413266
NCT04425837,3580636
NCT04425837,45673248
NCT04383535,4049795
NCT04383535,723814
NCT04329195,4342025
NCT04329195,4169347
NCT04393051,1510627
NCT04393051,4236208
NCT04393051,4242843
NCT04393051,4319323
NCT04392128,19025274
NCT04392128,1777087
NCT04392128,1734104
NCT04392128,1126557
NCT04392128,1145379
NCT04392128,932196
NCT04392128,1101554
NCT04359303,45761902
NCT04368377,358034
NCT04368377,1560524
NCT04368377,19006871
NCT04368377,4194767
NCT04368377,4306137
NCT04407507,19052489
NCT04407507,4627147
NCT04407507,4242843
NCT04407507,704984
NCT04407507,4331893
NCT04428801,1036525
NCT04428801,92898
NCT04428801,44507865
NCT04428801,3186744
NCT04347915,4052536
NCT04355936,4194767
NCT04355936,19049024
NCT04355936,4253605
NCT04376684,1321341
NCT04376684,432602
NCT04376684,4195804
NCT04376684,4295112
NCT04376684,1551099
NCT04376684,1314512
NCT04376684,19117912
NCT04376684,19010482
NCT04376684,19014878
NCT04376684,950637
NCT04376684,190689
NCT04376684,4253603
NCT04376684,40100282
NCT04376684,35807195
NCT04376684,19052489
NCT04516915,1799139
NCT04516915,44378
NCT04516915,724362
NCT04516915,931973
NCT04516915,190689
NCT04516915,1305058
NCT04516915,1792515
NCT04516915,1777087
NCT04516915,36676771
NCT04516915,1151422
NCT04516915,1367268
NCT04516915,1378382
NCT04516915,903643
NCT04516915,1325363
NCT04516915,40167554
NCT04516915,19010309
NCT04516915,1510813
NCT04516915,1912789
NCT04516915,4141262
NCT04516915,4242843
NCT04516915,4194767
NCT04516915,19025274
NCT04526145,43021831
NCT04501978,722871
NCT04501978,35807195
NCT04522986,4139525
NCT04523181,36310977
NCT04523181,35807195
NCT04523181,429709
NCT04523181,42537319
NCT04523181,723814
NCT04523181,4451576
NCT04523181,19052489
NCT04523181,44378
NCT04523181,42539534
NCT04523181,19025274
NCT04492943,4175404
NCT04497948,35807208
NCT04497948,358034
NCT04497948,1310149
NCT04497948,35807463
NCT04497948,723599
NCT04497948,4056822
NCT04497948,1112807
NCT04492358,1101554
NCT04492358,1551099
NCT04492358,4236208
NCT04492358,17505
NCT04492358,174694
NCT04492358,35625638
NCT04492358,1703653
NCT04492358,985708
NCT04492358,19010482
NCT04492358,35625639
NCT04492358,173817
NCT04492358,1715472
NCT04492358,1746244
NCT04537130,4138659
NCT04537130,4002165
NCT04510402,1780601
NCT04510402,35807195
NCT04532931,44074753
NCT04532931,4194767
NCT04532931,19049024
NCT04532931,4225038
NCT04532931,1763204
NCT04532931,931973
NCT04532931,1738135
NCT04532931,740275
NCT04532931,4010943
NCT04532931,32765
NCT04530474,1784444
NCT04530474,4242843
NCT04530474,19052489
NCT04530474,44791079
NCT04530474,1360421
NCT04530474,1309944
NCT04530474,1328165
NCT04530474,97025
NCT04530474,1307863
NCT04530474,17505
NCT04530474,174694
NCT04530474,1703653
NCT04530474,985708
NCT04530474,19010482
NCT04530474,950637
NCT04530474,1748921
NCT04530474,4287422
NCT04530474,4306811
NCT04530474,1310149
NCT04524507,4239521
NCT04524507,413266
NCT04514302,4194767
NCT04514302,19117912
NCT04514302,19025274
NCT04536376,45885297
NCT04552951,19009405
NCT04517162,19069049
NCT04546841,35807195
NCT04546841,432535
NCT04546841,4008249
NCT04546841,413266
NCT04542408,45892847
NCT04542408,4236208
NCT04542408,358034
NCT04512079,19054997
NCT04512079,35805046
NCT04512079,35807463
NCT04512079,358034
NCT04512079,35807468
NCT04512079,40241186
NCT04512079,40163718
NCT04512079,1112807
NCT04512079,4215532
NCT04512079,117748
NCT04512079,1115008
NCT04512079,1367571
NCT04512079,42076956
NCT04502472,4239521
NCT04502472,19025274
NCT04500418,43011467
NCT04500418,3580636
NCT04542330,4173939
NCT04542330,42800027
NCT04542330,4224323
NCT04542330,44808392
NCT04504240,953076
NCT04497519,1792515
NCT04497519,1760616
NCT04497519,19010482
NCT04497519,1326303
NCT04497519,1748921
NCT04497519,1436678
NCT04497519,70347
NCT04497519,1309944
NCT04497519,174694
NCT04497519,1370109
NCT04531748,358034
NCT04531748,406165
NCT04531748,1777087
NCT04531748,1734104
NCT04531748,36310611
NCT04531748,1360421
NCT04531748,1351461
NCT04531748,1335606
NCT04531748,1309944
NCT04531748,1370109
NCT04531748,19050087
NCT04531748,1362979
NCT04531748,19135791
NCT04531748,4065908
NCT04531748,700299
NCT04531748,766529
NCT04531748,21604686
NCT04531748,74367
NCT04531748,710062
NCT04531748,4065908
NCT04531748,174694
NCT04531748,17505
NCT04531748,1742253
NCT04531748,923081
NCT04531748,4065908
NCT04531748,100056
NCT04531748,1000772
NCT04531748,4242843
NCT04531748,19018544
NCT04531748,4322482
NCT04531748,40163541
NCT04531748,4239403
NCT04519255,19025274
NCT04519255,19071968
NCT04500067,4008249
NCT04500067,4194767
NCT04500067,4002359
NCT04505722,4236188
NCT04505722,35807195
NCT04505722,35807195
NCT04505722,429709
NCT04505722,32766
NCT04505722,413266
NCT04508985,4342025
NCT04508985,4169347
NCT04537975,4242843
NCT04537975,1310317
NCT04537975,19014878
NCT04537975,1305058
NCT04537975,1314273
NCT04537975,190689
NCT04537975,19010482
NCT04537975,1551099
NCT04537975,1518254
NCT04524715,3003037
NCT04524715,3033619
NCT04519437,435416
NCT04519437,703439
NCT04519437,4317974
NCT04519437,19117912
NCT04519437,724173
NCT04515199,21601607
NCT04515199,4451576
NCT04522830,19025274
NCT04522830,423913
NCT04527575,45768802
NCT04527575,35807403
NCT04527575,4008249
NCT04527575,413266
NCT04527575,19117912
NCT04527575,36535801
NCT04530396,4024511
NCT04530396,4077953
NCT04530396,4194767
NCT04530396,35604506
NCT04513184,40796107
NCT04513184,1518254
NCT04535791,19009405
NCT04530422,19025274
NCT04530422,423141
NCT04530422,44785094
NCT04530422,4577502
NCT04530422,1792515
NCT04530422,35807195
NCT04540419,40988837
NCT04540419,4253598
NCT04540419,21603849
NCT04540419,21605084
NCT04540419,42536188
NCT04540419,4008249
NCT04540419,3580721
NCT04540419,37017208
NCT04540419,21604343
NCT04540419,21601385
NCT04540419,432586
NCT04517695,37018292
NCT04517695,1780601
NCT04526821,406166
NCT04526821,413948
NCT04523831,19052489
NCT04523831,1738521
NCT04523831,1784444
NCT04539626,42801108
NCT04539626,19049228
NCT04539626,705103
NCT04539626,163678
NCT04539626,4082398
NCT04559074,1332418
NCT04559074,35624322
NCT04559074,4236208
NCT04559074,961145
NCT04559074,19087208
NCT04524962,45878375
NCT04539275,4194767
NCT04551339,21125875
NCT04551339,19010696
NCT04551339,40796107
NCT04551339,42536189
NCT04551339,1305058
NCT04551339,19014878
NCT04551339,143665
NCT04551339,955632
NCT04551339,190689
NCT04551339,1101898
NCT04551339,4022762
NCT04551339,19026972
NCT04551339,19137042
NCT04551339,43014237
NCT04551339,42536024
NCT04551339,950637
NCT04551339,19010482
NCT04551339,35807369
NCT04551339,19034726
NCT04551339,1901144
NCT04551339,722871
NCT04495816,4173442
NCT04495816,46317949
NCT04529447,38003585
NCT04492514,45761472
NCT04492514,4295112
NCT04492514,3580739
NCT04492514,1114375
NCT04492514,43531866
NCT04492514,40171288
NCT04492514,1186087
NCT04492514,42536143
NCT04492514,19010482
NCT04492514,19014878
NCT04492514,1310317
NCT04492514,190689
NCT04492514,4236208
NCT04492514,35807195
NCT04492514,19049228
NCT04492514,155231
NCT04492514,17184
NCT04511819,19052489
NCT04511819,4325686
NCT04511819,45769428
NCT04511819,4253598
NCT04511819,4242843
NCT04511819,42900474
NCT04511819,35807409
NCT04511819,4253603
NCT04511819,1777087
NCT04511819,1792515
NCT04511819,429709
NCT04510441,4064881
NCT04510194,1503297
NCT04510194,4588466
NCT04510194,4187003
NCT04510194,1777087
NCT04510194,43560385
NCT04510194,1337107
NCT04510194,35200201
NCT04540120,763716
NCT04540120,4223683
NCT04540120,36713495
NCT04540120,4073634
NCT04540120,117748
NCT04540120,11243
NCT04540120,1101554
NCT04540120,1541079
NCT04540120,4253603
NCT04540120,21605516
NCT04540120,1777087
NCT04540120,1518254
NCT04540120,4029802
NCT04540120,4328107
NCT04540120,1119119
NCT04540120,1151789
NCT04540120,40171288
NCT04540120,1114375
NCT04540120,429709
NCT04540120,19025274
NCT04527562,1101554
NCT04545008,4124929
NCT04545008,953076
NCT04545008,3580632
NCT04545008,1777087
NCT04545008,1792515
NCT04497389,4024511
NCT04523571,4236208
NCT04523571,35615249
NCT04523571,4242843
NCT04523571,4144375
NCT04523571,4008249
NCT04523571,413266
NCT04523571,429709
NCT04523571,4099744
NCT04523571,4288455
NCT04522466,4022675
NCT04522466,19087208
NCT04522466,950056
NCT04522466,1036157
NCT04522466,797617
NCT04522466,715939
NCT04522466,777221
NCT04522466,19037833
NCT04522466,19046291
NCT04493294,19025274
NCT04492501,4295112
NCT04492501,19136207
NCT04492501,41953453
NCT04536051,40824
NCT04536051,429709
NCT04536051,4008249
NCT04536051,413266
NCT04536051,432556
NCT04536051,358034
NCT04536051,19008106
NCT04536051,358034
NCT04536051,1310149
NCT04536051,19008106
NCT04536051,43013024
NCT04536051,40241331
NCT04536051,45775372
NCT04536051,45892847
NCT04492891,43021831
NCT04492891,4299658
NCT04492891,1777087
NCT04492891,950637
NCT04492891,4242843
NCT04558463,1759455
NCT04558463,1237049
NCT04558463,32765
NCT04558463,1799139
NCT04515147,4227745
NCT04515147,21601385
NCT04515147,703439
NCT04515147,4236188
NCT04515147,4242843
NCT04515147,4144375
NCT04515147,21601607
NCT04515147,4029802
NCT04515147,1305058
NCT04515147,35622358
NCT04515147,4023216
NCT04515147,4008249
NCT04515147,413266
NCT04515147,21601607
NCT04515147,4032973
NCT04515147,4029802
NCT04515147,358034
NCT04515147,35807463
NCT04515147,37312743
NCT04515147,1367571
NCT04515147,72358
NCT04537858,723634
NCT04549337,40171288
NCT04550338,358034
NCT04545749,37311061
NCT04545749,4242843
NCT04545749,21601607
NCT04545749,42536188
NCT04545749,4008249
NCT04545749,413266
NCT04545749,40213157
NCT04545749,4062637
NCT04522817,3186744
NCT04522817,4049795
NCT04537351,45883113
NCT04537351,4053027
NCT04537351,429709
NCT04539262,4049795
NCT04539262,715764
NCT04539262,4268147
NCT04558372,19025274
NCT04504734,19052489
NCT04504734,4325686
NCT04504734,4194767
NCT04504734,35807403
NCT04504734,4029802
NCT04504734,1314273
NCT04504734,724047
NCT04504734,42536143
NCT04504734,1310317
NCT04504734,42536189
NCT04504734,19014878
NCT04504734,1551099
NCT04504734,43009016
NCT04504734,4049795
NCT04504734,42070132
NCT04530578,1367571
NCT04537949,429709
NCT04537949,35615249
NCT04537949,4242843
NCT04537949,4144375
NCT04537949,4008249
NCT04537949,413266
NCT04537949,35807237
NCT04537949,36311025
NCT04537949,1001419
NCT04537949,35807359
NCT04537949,40481408
NCT04537949,110364
NCT04537949,704053
NCT04537949,36309788
NCT04537949,21601607
NCT04510207,703439
NCT04510207,44811813
NCT04510207,4295112
NCT04510207,413266
NCT04510207,3594122
NCT04516564,4029802
NCT04516564,4021326
NCT04539873,1101554
NCT04539873,19052489
NCT04539873,3186744
NCT04539873,40796107
NCT04539873,35625639
NCT04539873,35624411
NCT04539873,35807195
NCT04493359,97025
NCT04493359,19018544
NCT04493359,1373928
NCT04493359,3580738
NCT04517422,4242843
NCT04517422,1560524
NCT04517422,40482487
NCT04491240,19071968
NCT04491240,19025274
NCT04523246,4128938
NCT04523246,724049
NCT04547140,19025274
NCT04547140,4103791
NCT04547140,3739372
NCT04547140,19006871
NCT04547140,1169352
NCT04547140,15636
NCT04547140,429709
NCT04547140,19052489
NCT04547140,44507865
NCT04535674,21602189
NCT04535674,40664824
NCT04546581,38002947
NCT04546581,44804574
NCT04546581,19117912
NCT04546581,4103791
NCT04546581,3739372
NCT04546581,44507865
NCT04495803,4080762
NCT04516759,4253598
NCT04516759,4319323
NCT04516759,44790905
NCT04516759,1558242
NCT04516759,723604
NCT04516759,40776232
NCT04508023,358034
NCT04508023,40241331
NCT04508023,4236208
NCT04508023,358034
NCT04508023,4166679
NCT04508023,2212763
NCT04498936,32765
NCT04513158,4138659
NCT04513158,19025274
NCT04535869,4278527
NCT04535869,135486
NCT04535869,1309944
NCT04535869,1351461
NCT04535869,1353256
NCT04510233,4328107
NCT04490239,1367571
NCT04490239,4037661
NCT04490239,45883113
NCT04490239,36311072
NCT04533347,43525946
NCT04533347,19025274
NCT04533347,19006871
NCT04533347,4049795
NCT04533347,429709
NCT04494724,19052489
NCT04494724,4126018
NCT04536363,35807352
NCT04536363,1321341
NCT04536363,4019991
NCT04530617,4013893
NCT04530617,36203427
NCT04530617,4309826
NCT04530617,734275
NCT04530617,1763204
NCT04530617,1309944
NCT04530617,997276
NCT04530617,1362979
NCT04530617,74091
NCT04530617,1370109
NCT04530617,3186744
NCT04530617,724113
NCT04525079,722871
NCT04525079,724307
NCT04525079,2721437
NCT04525079,765721
NCT04525079,4029802
NCT04525079,35807195
NCT04549376,36156529
NCT04549376,19071968
NCT04534478,21601607
NCT04524052,19018416
NCT04507282,358034
NCT04507282,4056822
NCT03871491,4226249
NCT03871491,1734104
NCT03871491,174694
NCT03871491,437168
NCT04535063,1321341
NCT04497649,44785094
NCT04497649,1762711
NCT04491994,1777087
NCT04493307,4046792
NCT04493307,3186744
NCT04493307,358034
NCT04522089,19009874
NCT04522089,718583
NCT04522089,42898412
NCT04522089,36310183
NCT04522089,35807195
NCT04522089,4242843
NCT04522089,4242843
NCT04522089,4253598
NCT04522089,413266
NCT04522089,4008249
NCT04526990,37311061
NCT04526990,3038883
NCT04526990,4008249
NCT04526990,413266
NCT04526990,40213267
NCT04526990,45878035
NCT04529525,1784444
NCT04529525,44378
NCT04529525,1777087
NCT04529525,1792515
NCT04501796,723814
NCT04501796,4253598
NCT04501796,429709
NCT04501796,706613
NCT04501796,429709
NCT04502342,1777087
NCT04502342,35624411
NCT04502069,4587967
NCT04502069,1310149
NCT04502069,43013024
NCT04502069,1322207
NCT04502069,40241331
NCT04541979,429709
NCT04539795,19052489
NCT04539795,36203427
NCT04539795,4236208
NCT04539795,1310149
NCT04539795,74091
NCT04539795,4306811
NCT04539795,17505
NCT04539795,1328165
NCT04539795,174694
NCT04539795,1703653
NCT04539795,985708
NCT04539795,1748921
NCT04539795,1307863
NCT04539795,734275
NCT04539795,1763204
NCT04539795,4046883
NCT04539795,1308842
NCT04539795,40226742
NCT04539795,1341927
NCT04539795,1516766
NCT04539795,4148887
NCT04531774,44792696
NCT04501965,1777087
NCT04501965,4226528
NCT04516941,19008106
NCT04516941,38003144
NCT04516941,1101554
NCT04516941,1112807
NCT04516941,1777087
NCT04542876,19052489
NCT04542876,4325686
NCT04508556,19025274
NCT04508556,1343916
NCT04510662,42539487
NCT04510662,4253605
NCT04510662,35807195
NCT04510662,19049024
NCT04395430,441963
NCT04551755,4285732
NCT04551755,1784444
NCT04551755,1738521
NCT04551755,724358
NCT04542993,19010696
NCT04542993,40225716
NCT04519424,429709
NCT04519424,37018292
NCT04519424,764785
NCT04519424,43012761
NCT03474965,413266
NCT03474965,4236208
NCT03474965,722871
NCT03474965,722871
NCT03474965,4576391
NCT03474965,35807195
NCT03474965,36674433
NCT03474965,19060985
NCT03474965,45768802
NCT03474965,40786228
NCT03474965,45881745
NCT04509999,21603834
NCT04509999,21603834
NCT04509999,40786242
NCT04509999,1344381
NCT04509999,35621782
NCT04509999,19008106
NCT04509999,1310149
NCT04521036,3710982
NCT04513314,745466
NCT04513314,766814
NCT04513314,35622613
NCT04513314,19052489
NCT04513314,705103
NCT04552379,35804629
NCT04552379,4148887
NCT04537208,4236188
NCT04537208,37396891
NCT04537208,36712814
NCT04537208,1551099
NCT04526717,4049795
NCT04526717,429709
NCT04555213,19025274
NCT04555213,19052489
NCT04555213,3580744
NCT04555213,35807449
NCT04555213,4253603
NCT04555213,426843
NCT04555213,3186744
NCT04555213,1551099
NCT04533048,4024018
NCT04533048,40757668
NCT04533048,413266
NCT04533048,40768833
NCT04533048,4216339
NCT04533048,35807195
NCT04533048,4242843
NCT04533048,722871
NCT04533048,4127308
NCT04533048,4025988
NCT04533048,111041
NCT04533048,704053
NCT04533048,785649
NCT04533048,4283958
NCT04533048,4042216
NCT04551768,1762711
NCT04551768,429709
NCT04551768,35807474
NCT04551768,19035444
NCT04532372,19025274
NCT04532372,19006871
NCT04532372,4029802
NCT04532372,4588805
NCT04532372,19095309
NCT04532372,4024511
NCT04532372,4306333
NCT04532372,35807463
NCT04495543,4327941
NCT04508439,19008106
NCT04527471,4049795
NCT04527471,19052489
NCT04527471,764785
NCT04527471,1237049
NCT04527471,42535991
NCT04527471,40236897
NCT04527471,44816294
NCT04527081,4319305
NCT04527081,35807195
NCT04527081,42539751
NCT04527081,4024018
NCT04527081,402325
NCT04527081,3731263
NCT04537299,4194767
NCT04537299,4325686
NCT04537299,19052489
NCT04537299,1560524
NCT04537299,40796107
NCT04537299,1777087
NCT04537299,1734104
NCT04537299,35624341
NCT04148430,35807404
NCT04148430,40171288
NCT04148430,1777087
NCT04148430,4299658
NCT04148430,3580636
NCT04148430,21601607
NCT04148430,4273629
NCT04148430,4156433
NCT04148430,429709
NCT04548934,4015847
NCT04527133,19025274
NCT04527133,19000729
NCT04527133,4181663
NCT04497324,19006871
NCT04547127,4103791
NCT04547127,905518
NCT04547127,19006871
NCT04536298,722871
NCT04536298,40484643
NCT04536298,19018544
NCT04536298,19009405
NCT04536298,40173613
NCT04536298,36409592
NCT04536298,4295112
NCT04527354,37311061
NCT04527354,19052489
NCT04527354,40796097
NCT04527354,21601607
NCT04527354,903643
NCT04527354,1101554
NCT04527354,19010482
NCT04527354,1321636
NCT04527354,4450758
NCT04527354,1151789
NCT04527354,1316262
NCT04527354,1304107
NCT04527354,1139042
NCT04527354,1310149
NCT04527354,1337068
NCT04527354,45775396
NCT04527354,45775206
NCT04518969,4242843
NCT04518969,4024511
NCT04518410,1777087
NCT04518410,1792515
NCT04518410,1784444
NCT04518410,4077727
NCT04518410,4017294
NCT04518410,931973
NCT04518410,703439
NCT04518410,4148887
NCT04518410,1541079
NCT04518410,1551099
NCT04518410,1518254
NCT04518410,35807195
NCT04498325,4138659
NCT04498325,1792515
NCT04498325,1777087
NCT04498325,21605516
NCT04498325,4048413
NCT04513470,4049795
NCT04513470,4029802
NCT04513470,4242843
NCT04536090,1912789
NCT04536090,19071966
NCT04536090,19011773
NCT04536090,358034
NCT04536090,40660912
NCT04536090,19025274
NCT04512027,4588466
NCT04512027,40485002
NCT04494399,35804629
NCT04494399,1762711
NCT04494399,4049795
NCT04494399,4029802
NCT04494399,413266
NCT04541680,4325686
NCT04541680,19052489
NCT04541680,4299457
NCT04541680,36674433
NCT04541680,35807463
NCT04541680,42536226
NCT04541680,1367571
NCT04541680,45775313
NCT04541680,211098
NCT04541680,45775206
NCT04541680,45775396
NCT04510493,4253598
NCT04510493,45768802
NCT04510493,40171288
NCT04510493,35807409
NCT04510493,21601607
NCT04510493,1518254
NCT04510493,4029802
NCT04510493,35807195
NCT04528368,413266
NCT04528641,40779582
NCT04528641,4077605
NCT04528641,35807403
NCT04528641,723814
NCT04528641,4008249
NCT04528641,35804629
NCT04528641,4253598
NCT04528641,724263
NCT04528641,444207
NCT04528641,36311072
NCT04528641,42539487
NCT04528641,4029802
NCT04528641,429709
NCT04528641,4008249
NCT04528641,413266
NCT04528641,4314941
NCT04542421,903278
NCT04521322,4049795
NCT04530448,19078374
NCT04530604,358034
NCT04530604,723587
NCT04530604,4194767
NCT04530604,4236208
NCT04530604,4151769
NCT04530604,45883113
NCT04530604,723587
NCT04505098,40482272
NCT04505098,19106973
NCT04505098,4082555
NCT04505098,4273629
NCT04541485,2008243
NCT04545242,21601607
NCT04508075,4081213
NCT04508075,4148055
NCT04508075,19117912
NCT04508075,4179735
NCT04508075,4141759
NCT04529460,4242843
NCT04529460,723814
NCT04510038,4253604
NCT04510038,2521993
NCT04510038,1101554
NCT04510038,723583
NCT04552366,21601607
NCT04559113,21601607
NCT04550325,4103791
NCT04550325,19071968
NCT04550325,4008249
NCT04524663,44378
NCT04524663,35807195
NCT04537806,155231
NCT04537806,4236208
NCT04537806,429709
NCT04511962,429709
NCT04540406,1707687
NCT04540406,724311
NCT04540406,43022044
NCT04540406,1912789
NCT04540406,4028623
NCT04540406,4024511
NCT04540406,724049
NCT04526912,4300303
NCT04526912,432602
NCT04526912,4029802
NCT04526912,4253598
NCT04526912,35807404
NCT04526912,4314777
NCT04526912,1314273
NCT04526912,42082967
NCT04516837,4325686
NCT04516837,19052489
NCT04516837,42575865
NCT04494984,19060826
NCT04494984,3560468
NCT04494984,37398186
NCT04494984,4294526
NCT04492254,1367571
NCT04492254,4145042
NCT04536441,4153318
NCT04492228,4588466
NCT04492228,1516766
NCT04492228,1123627
NCT04500626,19006871
NCT04501952,715764
NCT04501952,1777087
NCT04501952,1792515
NCT04537663,4234434
NCT04537663,4295112
NCT04537663,45768802
NCT04537663,4224323
NCT04537663,44808392
NCT04537663,723744
NCT04549922,1321341
NCT04521400,173817
NCT04535167,35807195
NCT04535167,37499271
NCT04535167,722871
NCT04511923,1367571
NCT04511923,4299925
NCT04511923,4194767
NCT04511923,902722
NCT04551898,19025274
NCT04551898,722871
NCT04490486,35622457
NCT04490486,1836191
NCT04490486,4279309
NCT04490486,4194767
NCT04490486,35918965
NCT04490486,35807195
NCT04490486,19052489
NCT04490486,1351461
NCT04490486,1335606
NCT04490486,1307542
NCT04490486,135486
NCT04490486,1353256
NCT04490486,1309944
NCT04490486,1370109
NCT04490486,997276
NCT04490486,40163615
NCT04490486,1362979
NCT04490486,1742253
NCT04490486,1797513
NCT04490486,1716903
NCT04542850,4049795
NCT04542850,19052489
NCT04558021,19018416
NCT04558021,4236208
NCT04558021,439787
NCT04501783,4077953
NCT04501783,45882884
NCT04494204,44378
NCT04494204,1792515
NCT04494204,1777087
NCT04494204,1734104
NCT04494204,722871
NCT04497454,442013
NCT04535856,429709
NCT04535856,429709
NCT04535856,4166414
NCT04534673,35804629
NCT04534673,4253598
NCT04534673,4242843
NCT04534673,412292
NCT04534673,35804629
NCT04534673,35807195
NCT04534673,35807487
NCT04534673,723814
NCT04534673,45877476
NCT04534673,4194767
NCT04558125,358034
NCT04558125,1112807
NCT04558125,42539565
NCT04558125,2008245
NCT04558125,429709
NCT04558125,1912789
NCT04528888,358034
NCT04528888,43532029
NCT04528888,1367571
NCT04528888,21601607
NCT04497298,37311061
NCT04497298,45768802
NCT04497298,21601607
NCT04497298,4008249
NCT04497298,21601148
NCT04497298,413266
NCT04497298,3038883
NCT04497298,46286388
NCT04497298,4165354
NCT04521296,4242843
NCT04521296,429709
NCT04521296,1912789
NCT04516954,3710982
NCT04523090,1310149
NCT04504032,40241331
NCT04504032,4119128
NCT04504032,4313609
NCT04551547,4242843
NCT04551547,4273629
NCT04551547,4165029
NCT04551547,19052489
NCT04551547,19071968
NCT04551547,4099313
NCT04551547,413266
NCT04551547,35807195
NCT04528667,42539534
NCT04528667,36310369
NCT04528667,35807403
NCT04555148,19025274
NCT04555148,44378
NCT04555148,19117912
NCT04555148,4103791
NCT04530656,4076516
NCT04530656,724258
NCT04530656,4273629
NCT04530656,4165029
NCT04530656,413266
NCT04530656,4181663
NCT04530656,42800027
NCT04530656,4256917
NCT04530656,36716227
NCT04530656,19071968
NCT04500132,42733868
NCT04547257,1367571
NCT04507256,4216752
NCT04507256,763059
NCT04507256,4008249
NCT04507256,413266
NCT04507256,3038883
NCT04507256,722871
NCT04507256,40725
NCT04507256,1551099
NCT04530357,4218106
NCT04530357,45768802
NCT04530357,21601607
NCT04530357,44378
NCT04530357,4008249
NCT04530357,35807195
NCT04530357,443547
NCT04532554,4073745
NCT04497987,757679
NCT04545541,1367571
NCT04545541,4101098
NCT04547660,4242843
NCT04525404,1343916
NCT04527211,1792515
NCT04527211,1777087
NCT04527211,1734104
NCT04527211,1784444
NCT04540393,4242843
NCT04540393,1551099
NCT04540393,950637
NCT04540393,429709
NCT04540393,4148887
NCT04540393,4313306
NCT04540393,4008249
NCT04540393,413266
NCT04540185,429709
NCT04540185,4061026
NCT04540185,429709
NCT04540185,4242843
NCT04540185,915632
NCT04540185,21601607
NCT04540185,1551099
NCT04540185,950637
NCT04540185,1588685
NCT04540185,413266
NCT04495933,4024018
NCT04495933,45881688
NCT04495933,714785
NCT04495933,110364
NCT04495933,36311025
NCT04495933,35807237
NCT04495933,1001419
NCT04495933,40481408
NCT04495933,4107646
NCT04495933,765721
NCT04495933,4008249
NCT04495933,35804629
NCT04495933,4253598
NCT04495933,4061026
NCT04495933,4076516
NCT04495933,4236188
NCT04495933,1125315
NCT04495933,4038001
NCT04495933,413266
NCT03944447,4042216
NCT04559035,423913
NCT04559035,1780601
NCT04528927,4323636
NCT04528927,989878
NCT04528927,1101554
NCT04528927,74579
NCT04528927,190861
NCT04528927,1539403
NCT04528927,930021
NCT04528927,40684608
NCT04528927,4280004
NCT04528927,46234437
NCT04528927,1309799
NCT04528927,40163615
NCT04528927,766814
NCT04528927,40241186
NCT04528927,932196
NCT04528927,1150836
NCT04528927,1337107
NCT04528927,19037833
NCT04528927,37044116
NCT04521309,4008249
NCT04521309,1343916
NCT04533399,4588466
NCT04533399,429709
NCT04533399,37311061
NCT04533399,21601385
NCT04533399,4242843
NCT04533399,4034723
